contest,title,english_title,rating,url
第 254 场周赛,数组元素的最小非零乘积,Minimum Non-Zero Product of the Array Elements,1966.7067914206,https://leetcode.cn/problems/minimum-non-zero-product-of-the-array-elements/
第 254 场周赛,你能穿过矩阵的最后一天,Last Day Where You Can Still Cross,2123.5708982185,https://leetcode.cn/problems/last-day-where-you-can-still-cross/
第 253 场周赛,检查字符串是否为数组前缀,Check If String Is a Prefix of Array,1234.058537565,https://leetcode.cn/problems/check-if-string-is-a-prefix-of-array/
第 253 场周赛,移除石子使总数最小,Remove Stones to Minimize the Total,1418.6847740057,https://leetcode.cn/problems/remove-stones-to-minimize-the-total/
第 253 场周赛,使字符串平衡的最小交换次数,Minimum Number of Swaps to Make the String Balanced,1688.9209684568,https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-string-balanced/
第 253 场周赛,找出到每个位置为止最长的有效障碍赛跑路线,Find the Longest Valid Obstacle Course at Each Position,1933.2169470617,https://leetcode.cn/problems/find-the-longest-valid-obstacle-course-at-each-position/
第 58 场双周赛,删除字符使字符串变好,Delete Characters to Make Fancy String,1357.6553050616,https://leetcode.cn/problems/delete-characters-to-make-fancy-string/
第 58 场双周赛,检查操作是否合法,Check if Move is Legal,1658.5967147757,https://leetcode.cn/problems/check-if-move-is-legal/
第 58 场双周赛,K 次调整数组大小浪费的最小总空间,Minimum Total Space Wasted With K Resizing Operations,2310.3824631335,https://leetcode.cn/problems/minimum-total-space-wasted-with-k-resizing-operations/
第 58 场双周赛,两个回文子字符串长度的最大乘积,Maximum Product of the Length of Two Palindromic Substrings,2690.5859406179,https://leetcode.cn/problems/maximum-product-of-the-length-of-two-palindromic-substrings/
第 252 场周赛,三除数,Three Divisors,1203.7504950404,https://leetcode.cn/problems/three-divisors/
第 252 场周赛,你可以工作的最大周数,Maximum Number of Weeks for Which You Can Work,1803.7518552874,https://leetcode.cn/problems/maximum-number-of-weeks-for-which-you-can-work/
第 252 场周赛,收集足够苹果的最小花园周长,Minimum Garden Perimeter to Collect Enough Apples,1758.5135073787,https://leetcode.cn/problems/minimum-garden-perimeter-to-collect-enough-apples/
第 252 场周赛,统计特殊子序列的数目,Count Number of Special Subsequences,2125.3125624762,https://leetcode.cn/problems/count-number-of-special-subsequences/
第 251 场周赛,字符串转化后的各位数字之和,Sum of Digits of String After Convert,1254.8626139269,https://leetcode.cn/problems/sum-of-digits-of-string-after-convert/
第 251 场周赛,子字符串突变后可能得到的最大整数,Largest Number After Mutating Substring,1445.3734269673,https://leetcode.cn/problems/largest-number-after-mutating-substring/
第 251 场周赛,最大兼容性评分和,Maximum Compatibility Score Sum,1704.360891641,https://leetcode.cn/problems/maximum-compatibility-score-sum/
第 251 场周赛,删除系统中的重复文件夹,Delete Duplicate Folders in System,2533.7796160302,https://leetcode.cn/problems/delete-duplicate-folders-in-system/
第 57 场双周赛,检查是否所有字符出现次数相同,Check if All Characters Have Equal Number of Occurrences,1242.6172898768,https://leetcode.cn/problems/check-if-all-characters-have-equal-number-of-occurrences/
第 57 场双周赛,最小未被占据椅子的编号,The Number of the Smallest Unoccupied Chair,1695.2832486322,https://leetcode.cn/problems/the-number-of-the-smallest-unoccupied-chair/
第 57 场双周赛,描述绘画结果,Describe the Painting,1969.2019235672,https://leetcode.cn/problems/describe-the-painting/
第 57 场双周赛,队列中可以看到的人数,Number of Visible People in a Queue,2104.9526046945,https://leetcode.cn/problems/number-of-visible-people-in-a-queue/
第 250 场周赛,可以输入的最大单词数,Maximum Number of Words You Can Type,1226.8332278145,https://leetcode.cn/problems/maximum-number-of-words-you-can-type/
第 250 场周赛,新增的最少台阶数,Add Minimum Number of Rungs,1322.5926536743,https://leetcode.cn/problems/add-minimum-number-of-rungs/
第 250 场周赛,扣分后的最大得分,Maximum Number of Points with Cost,2105.7761215397,https://leetcode.cn/problems/maximum-number-of-points-with-cost/
第 250 场周赛,查询最大基因差,Maximum Genetic Difference Query,2502.5176603922,https://leetcode.cn/problems/maximum-genetic-difference-query/
第 249 场周赛,数组串联,Concatenation of Array,1132.6812943289,https://leetcode.cn/problems/concatenation-of-array/
第 249 场周赛,长度为 3 的不同回文子序列,Unique Length-3 Palindromic Subsequences,1533.3376144199,https://leetcode.cn/problems/unique-length-3-palindromic-subsequences/
第 249 场周赛,用三种不同颜色为网格涂色,Painting a Grid With Three Different Colors,2170.0439693714,https://leetcode.cn/problems/painting-a-grid-with-three-different-colors/
第 249 场周赛,合并多棵二叉搜索树,Merge BSTs to Create Single BST,2483.9435767299,https://leetcode.cn/problems/merge-bsts-to-create-single-bst/
第 56 场双周赛,统计平方和三元组的数目,Count Square Sum Triples,1323.8236471852,https://leetcode.cn/problems/count-square-sum-triples/
第 56 场双周赛,迷宫中离入口最近的出口,Nearest Exit from Entrance in Maze,1638.3134093066,https://leetcode.cn/problems/nearest-exit-from-entrance-in-maze/
第 56 场双周赛,求和游戏,Sum Game,2004.5346526204,https://leetcode.cn/problems/sum-game/
第 56 场双周赛,规定时间内到达终点的最小花费,Minimum Cost to Reach Destination in Time,2413.3969129689,https://leetcode.cn/problems/minimum-cost-to-reach-destination-in-time/
第 248 场周赛,基于排列构建数组,Build Array from Permutation,1160.4439395369,https://leetcode.cn/problems/build-array-from-permutation/
第 248 场周赛,消灭怪物的最大数量,Eliminate Maximum Number of Monsters,1527.6868660176,https://leetcode.cn/problems/eliminate-maximum-number-of-monsters/
第 248 场周赛,统计好数字的数目,Count Good Numbers,1674.7986939472,https://leetcode.cn/problems/count-good-numbers/
第 248 场周赛,最长公共子路径,Longest Common Subpath,2661.0670044656,https://leetcode.cn/problems/longest-common-subpath/
第 247 场周赛,两个数对之间的最大乘积差,Maximum Product Difference Between Two Pairs,1144.6237559885,https://leetcode.cn/problems/maximum-product-difference-between-two-pairs/
第 247 场周赛,循环轮转矩阵,Cyclically Rotating a Grid,1766.2506177612,https://leetcode.cn/problems/cyclically-rotating-a-grid/
第 247 场周赛,最美子字符串的数目,Number of Wonderful Substrings,2234.9191877602,https://leetcode.cn/problems/number-of-wonderful-substrings/
第 247 场周赛,统计为蚁群构筑房间的不同顺序,Count Ways to Build Rooms in an Ant Colony,2486.2339675701,https://leetcode.cn/problems/count-ways-to-build-rooms-in-an-ant-colony/
第 55 场双周赛,删除一个元素使数组严格递增,Remove One Element to Make the Array Strictly Increasing,1461.2892510067,https://leetcode.cn/problems/remove-one-element-to-make-the-array-strictly-increasing/
第 55 场双周赛,删除一个字符串中所有出现的给定子字符串,Remove All Occurrences of a Substring,1460.9105672071,https://leetcode.cn/problems/remove-all-occurrences-of-a-substring/
第 55 场双周赛,最大子序列交替和,Maximum Alternating Subsequence Sum,1785.6872758693,https://leetcode.cn/problems/maximum-alternating-subsequence-sum/
第 55 场双周赛,设计电影租借系统,Design Movie Rental System,2181.7821188042,https://leetcode.cn/problems/design-movie-rental-system/
第 246 场周赛,字符串中的最大奇数,Largest Odd Number in String,1248.8547072235,https://leetcode.cn/problems/largest-odd-number-in-string/
第 246 场周赛,你完成的完整对局数,The Number of Full Rounds You Have Played,1498.1542511841,https://leetcode.cn/problems/the-number-of-full-rounds-you-have-played/
第 246 场周赛,统计子岛屿,Count Sub Islands,1678.7231378948,https://leetcode.cn/problems/count-sub-islands/
第 246 场周赛,查询差绝对值的最小值,Minimum Absolute Difference Queries,2146.639581998,https://leetcode.cn/problems/minimum-absolute-difference-queries/
「微爱思扣 以 Code 会友」专场竞赛,下载插件,下载插件,-1,https://leetcode.cn/problems/Ju9Xwi/
「微爱思扣 以 Code 会友」专场竞赛,完成一半题目,完成一半题目,-1,https://leetcode.cn/problems/WqXACV/
「微爱思扣 以 Code 会友」专场竞赛,主题空间,主题空间,-1,https://leetcode.cn/problems/YesdPw/
第 245 场周赛,重新分配字符使所有字符串都相等,Redistribute Characters to Make All Strings Equal,1309.1422268153,https://leetcode.cn/problems/redistribute-characters-to-make-all-strings-equal/
第 245 场周赛,可移除字符的最大数目,Maximum Number of Removable Characters,1912.8440554296,https://leetcode.cn/problems/maximum-number-of-removable-characters/
第 245 场周赛,合并若干三元组以形成目标三元组,Merge Triplets to Form Target Triplet,1635.6879273926,https://leetcode.cn/problems/merge-triplets-to-form-target-triplet/
第 245 场周赛,最佳运动员的比拼回合,The Earliest and Latest Rounds Where Players Compete,2454.7653333657,https://leetcode.cn/problems/the-earliest-and-latest-rounds-where-players-compete/
第 54 场双周赛,检查是否区域内所有整数都被覆盖,Check if All the Integers in a Range Are Covered,1307.3797385769,https://leetcode.cn/problems/check-if-all-the-integers-in-a-range-are-covered/
第 54 场双周赛,找到需要补充粉笔的学生编号,Find the Student that Will Replace the Chalk,1355.5386161215,https://leetcode.cn/problems/find-the-student-that-will-replace-the-chalk/
第 54 场双周赛,最大的幻方,Largest Magic Square,1781.3664141686,https://leetcode.cn/problems/largest-magic-square/
第 54 场双周赛,反转表达式值的最少操作次数,Minimum Cost to Change the Final Value of Expression,2531.6452775023,https://leetcode.cn/problems/minimum-cost-to-change-the-final-value-of-expression/
第 244 场周赛,判断矩阵经轮转后是否一致,Determine Whether Matrix Can Be Obtained By Rotation,1407.0629410799,https://leetcode.cn/problems/determine-whether-matrix-can-be-obtained-by-rotation/
第 244 场周赛,使数组元素相等的减少操作次数,Reduction Operations to Make the Array Elements Equal,1427.7906804882,https://leetcode.cn/problems/reduction-operations-to-make-the-array-elements-equal/
第 244 场周赛,使二进制字符串字符交替的最少反转次数,Minimum Number of Flips to Make the Binary String Alternating,2005.5862669078,https://leetcode.cn/problems/minimum-number-of-flips-to-make-the-binary-string-alternating/
第 244 场周赛,装包裹的最小浪费空间,Minimum Space Wasted From Packaging,2214.4798747386,https://leetcode.cn/problems/minimum-space-wasted-from-packaging/
第 243 场周赛,检查某单词是否等于两单词之和,Check if Word Equals Summation of Two Words,1187.1641565458,https://leetcode.cn/problems/check-if-word-equals-summation-of-two-words/
第 243 场周赛,插入后的最大值,Maximum Value after Insertion,1381.2168789318,https://leetcode.cn/problems/maximum-value-after-insertion/
第 243 场周赛,使用服务器处理任务,Process Tasks Using Servers,1979.1112273597,https://leetcode.cn/problems/process-tasks-using-servers/
第 243 场周赛,准时抵达会议现场的最小跳过休息次数,Minimum Skips to Arrive at Meeting On Time,2587.8725248485,https://leetcode.cn/problems/minimum-skips-to-arrive-at-meeting-on-time/
第 53 场双周赛,长度为三且各字符不同的子字符串,Substrings of Size Three with Distinct Characters,1248.7224675206,https://leetcode.cn/problems/substrings-of-size-three-with-distinct-characters/
第 53 场双周赛,数组中最大数对和的最小值,Minimize Maximum Pair Sum in Array,1301.381757401,https://leetcode.cn/problems/minimize-maximum-pair-sum-in-array/
第 53 场双周赛,矩阵中最大的三个菱形和,Get Biggest Three Rhombus Sums in a Grid,1897.5516652727,https://leetcode.cn/problems/get-biggest-three-rhombus-sums-in-a-grid/
第 53 场双周赛,两个数组最小的异或值之和,Minimum XOR Sum of Two Arrays,2145.183995267,https://leetcode.cn/problems/minimum-xor-sum-of-two-arrays/
第 242 场周赛,哪种连续子字符串更长,Longer Contiguous Segments of Ones than Zeros,1204.9864820183,https://leetcode.cn/problems/longer-contiguous-segments-of-ones-than-zeros/
第 242 场周赛,准时到达的列车最小时速,Minimum Speed to Arrive on Time,1675.761234741,https://leetcode.cn/problems/minimum-speed-to-arrive-on-time/
第 242 场周赛,跳跃游戏 VII,Jump Game VII,1896.1411567598,https://leetcode.cn/problems/jump-game-vii/
第 242 场周赛,石子游戏 VIII,Stone Game VIII,2439.7337408636,https://leetcode.cn/problems/stone-game-viii/
第 241 场周赛,找出所有子集的异或总和再求和,Sum of All Subset XOR Totals,1372.1152262488,https://leetcode.cn/problems/sum-of-all-subset-xor-totals/
第 241 场周赛,构成交替字符串需要的最小交换次数,Minimum Number of Swaps to Make the Binary String Alternating,1600.5573262373,https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/
